x y flux
6199.572655187713 3450.0189963627245 461.27226906076083
2348.8557659161715 3453.171632345153 353.0893326336518
5851.1614677549815 3461.0131992459333 1207.078840879016
5839.693778567446 3467.914560597968 1214.947285213544
6262.225555912607 3476.591661256981 250.63208969146018
4750.201748815587 3487.644706386669 736.9424905594065
3444.2354115478934 3512.120823052413 806.7656015845765
5038.827929101178 3512.855064448961 556.3478188207374
5830.118803468592 3523.8195419513268 352.8134216672183
2546.955919686207 3524.9992728777215 414.1130682111158
5145.79035898749 3494.815394037958 56787.65013200043
6324.1143719524935 3525.357611620916 355.7519995146991
6944.251979438239 3525.613493867237 670.0826633564753
7448.317833237892 3528.94339277286 271.4224010968207
7508.501365353014 3530.640355318203 1083.2708295343825
3629.082311006694 3551.6152271362844 443.16907292265427
5204.847534898041 3569.019962773949 470.20347074646526
3311.69481457521 3570.9047179170093 11182.171781266334
7433.740035986417 3576.5901012238883 2131.8899304491665
4573.859067949975 3582.0121814668723 479.9786685946583
4874.748762016052 3580.310730583201 2515.913567152209
4065.9671201872125 3583.7291756488125 299.615465945825
3028.709568498274 3584.5013122758837 1100.8767050265894
4552.040850430469 3585.5124449673917 306.8892425516251
7435.396661447862 3586.458619622318 2128.5081526385625
5075.7331014536985 3593.7272626503436 456.6330657917634
4504.495153432532 3595.0422025648472 308.5223094565794
1924.5097082096333 3595.241047337563 508.11840456612396
4108.951784101001 3597.713272444493 342.39413332577817
7252.704458187955 3598.9782465751036 475.46142485693093
3025.703993918234 3599.9949607587746 1049.8626606148848
4393.368443160434 3600.4450529755563 35354.018944925076
7302.121955908232 3604.9884216136197 41232.89617602229
3915.20918005268 3617.39302410984 370.27262258149705
2433.573241287196 3623.504842718218 634.413423870467
2746.020034143004 3624.7234459050774 298.99849015254534
7488.819659249534 3625.8192585844167 223.24497424468387
6645.463052146954 3628.5011610952333 588.1432907465472
3275.844948169522 3629.1712975175083 452.9933313793317
2131.9800014474454 3634.5150736220044 275.3393774941564
3934.2101049763887 3636.164494246618 435.83768309898664
6541.111961199306 3638.813217341924 572.3702242171764
5927.28016647647 3635.397070447626 23546.02346282244
5595.099172700958 3649.1821885499844 344.2974259386584
4254.236634495832 3649.7582662022705 314.10897507295016
2707.0585368089028 3656.687964991346 318.4738683667406
6173.94840394228 3658.723195949996 3847.5902468234303
4331.972993587971 3662.49439824613 287.5232881611214
5657.7207980468775 3668.0239877103777 398.0116444876791
7005.706946799801 3676.0528743686837 280.00684522721906
4202.33784260524 3677.538546864336 973.6241764967887
2529.999832834505 3685.508107168417 310.8525326934832
3533.6967082977385 3688.0713087484905 291.4048884424567
3798.0004751326255 3695.253891385793 287.868356467411
4691.252079690904 3697.754477008306 852.9597337935119
6186.538624659947 3702.216087610183 377.3897797951474
3264.0034082401885 3704.20610590233 14249.911048820015
5718.91212020508 3705.1905289753017 3707.6866075599196
2803.602498786255 3712.214077670316 259.43804257679733
6353.11277864101 3721.338406660766 348.829953715019
5460.479483981207 3725.0439492573405 318.68302280552695
5733.463600164465 3724.506838873599 819.4311097863686
3436.6547734587466 3729.093970289421 312.3572440756113
5414.623170775188 3733.412994293724 500.86951221499606
2004.1153523021223 3734.519199207742 220.3752016909048
7530.819343196522 3735.819474306817 225.27040045499794
3695.39869591884 3740.635737591501 479.7480016377566
6217.183424264052 3744.164944938073 263.4825782895461
3864.7336853369115 3745.52857886003 578.1041772365568
4848.794844657943 3765.825453694787 338.07466488819574
3153.4684626644907 3770.008706405272 361.68213273763655
4720.362056688022 3772.263133741479 692.4609737430516
2076.603528832673 3773.1955178704557 694.0655982352047
4475.651773518525 3775.094520681066 37547.62025449988
4308.5179791020955 3785.9984166859886 342.49528949998324
2557.9532221434174 3788.9548040887894 387.60017855227005
3989.9588327401466 3790.6942003859126 312.1022218555582
4662.3769627702 3790.913123335435 406.2342245109379
5113.400813952357 3792.5157163865956 412.74755409911273
4527.965031830815 3792.666742831663 738.2834740529958
4411.967635138455 3795.540146013417 2526.957490516603
4212.345081335919 3797.8742174440617 351.1743100360779
4928.724455373222 3805.725936712995 387.10222409330305
5595.226936062857 3804.8502261566005 837.0710196850076
3135.0920567425587 3806.373087392164 382.55022416565583
4289.238383705682 3814.756092920969 302.8554672685264
2065.960339755024 3829.475462969892 267.0502229104193
4657.6186285806025 3839.530204286548 974.6069338362662
4874.397286659756 3840.3003247752818 845.4521780651809
7570.954347838224 3846.3023631512365 283.5763559598848
3676.258693393848 3853.508091987517 468.873153987564
4821.347126112705 3862.9143331649548 645.9600052887569
7501.500304763326 3863.6001635602406 381.1857756636664
2877.002500917483 3867.5130261725317 360.2461353999751
3432.7222069313993 3869.7226243948408 411.8383994949607
3499.5275382108493 3868.3299251558633 10078.211859438561
7237.886754067941 3875.8971204328277 578.0367963459713
5824.178326601343 3880.3935167810705 243.07546945326018
4741.552594225974 3880.820407313885 388.93822395574307
4826.835163371838 3881.1499609250213 556.736626463905
7315.832215526995 3879.7569121789747 10403.824250120218
3260.042499190536 3889.693012053846 434.6784901505712
6369.161353253162 3906.422269358679 5248.437168907711
4899.976729699973 3909.9740198322243 366.6200898804887
5596.724817763759 3909.9729686105006 282.92888747982676
5324.167016113958 3913.139221742192 301.9813341295721
2819.6103847153345 3917.132113307777 621.4095079307633
4575.974325347511 3918.317516140467 282.1680870788917
2158.6758943181862 3919.6683468949454 389.7293397889657
6813.130297453694 3942.1220906303715 278.74248885661376
3532.548846590923 3951.456125432303 408.4375102760642
6710.803267763077 3954.0149728306333 492.60924586068853
4467.486800264856 3956.029248844929 338.5982237794997
2016.705989578828 3955.7438615393894 845.3251514051486
4699.502902692704 3957.227052173272 2215.5598900526393
7624.029712036844 3973.3766324169833 10182.822230116206
6856.701790310984 3978.0479706833153 273.5096883734314
6027.645716893649 3991.908961343412 588.7331541189552
2651.9779785824585 3995.293736912166 280.942579621449
7361.319411761532 4020.246096571888 402.435381117165
2330.254267688014 4023.096147740492 11519.795082213286
6789.711596571399 4029.018163368575 299.6305805315452
4764.517083583987 4031.1954839896725 377.64035559017225
6468.654094964081 4036.1064837015056 413.70880067952004
3398.6061207539638 4051.4498580611294 2540.6339178577814
5670.022365230293 4065.5043530293633 396.50604312639683
3240.210922028035 4071.4868193849975 561.2987502757466
5023.387565500465 4072.9940668255617 1020.2744874389098
5793.308471387555 4072.6296802018705 2649.33711321123
3503.2245111852767 4079.2015314263035 2602.6214738811173
7542.948405337125 4082.7651480221384 1255.0060340965158
6508.985000241629 4084.999383451786 255.72257979996502
6396.029147358942 4085.958656172042 309.686315436959
2051.909547932766 4085.9030412238308 1984.5286771440137
2085.6691445829724 4086.5579527488817 2312.16086032752
5242.5862058035555 4092.178777873391 871.2795493583752
2071.7483920033364 4097.314306535466 2351.7484145640583
4314.177068833824 4102.164181288428 382.90000311195854
5629.232811657171 4110.151920003608 3117.2985345628504
5244.366601161242 4112.385497013526 742.5968000143394
4247.478148997183 4110.736204279499 14784.716877402361
4768.863385785581 4116.178909049864 316.7695976841452
6998.77440610121 4120.9701616156035 381.59635706834496
2699.8651254902875 4126.569306630607 470.81493382070227
3877.4551372002893 4126.264761485249 505.3906641715393
3224.2390912068768 4131.604563461873 259.0316456565632
5294.851075785301 4131.637515287672 396.4466669329631
5872.0846381278825 4135.683144736352 517.640711354725
7421.436058042446 4135.295977537853 542.8918239101024
5420.542722938361 4140.491098242253 434.37297598280037
5951.7630832343575 4150.205278328086 803.5480041929707
4684.807184007005 4151.463769870531 733.3948484614865
3973.702978898077 4156.000597785175 271.0217781135814
3812.102684592512 4157.505151155119 426.16781915187835
3895.847234143159 4157.28433639392 717.3653281118723
5563.995589975754 4163.008866277035 359.47573445655394
3065.8348465844338 4167.169337657297 293.41537878524514
3125.961251264104 4167.3278897133 4057.7543353862325
5885.9370833489065 4172.9598102953305 440.08444593992084
2522.4314381440045 4173.432870031579 2685.7767725766803
4565.515988524731 4184.954705949737 280.7292450001092
5476.712670887789 4215.962476825825 338.2129802060499
6137.813379799902 4233.812502498383 279.40577766608413
7460.772115883078 4249.298423088225 413.7333358217775
6679.823470028507 4251.802306064208 278.2557335951551
5653.097296842795 4255.802003316821 694.013066310808
4616.504720726557 4257.5767188297905 448.1632900842278
5284.013671908044 4261.306197085845 289.6373334326967
6213.183223942078 4262.610307630248 453.48302131541044
7604.166559430181 4262.166592146961 164.03111296057702
4976.324030561696 4266.066628278706 321.11573325976735
5849.503424139962 4275.049175104132 350.8167091104016
5374.072042677969 4277.035624792594 366.9068453327939
5827.142488074375 4277.147044895606 302.62853109087786
4248.815204498952 4279.392658628593 252.38773429326716
5421.756510926287 4279.092804645965 4189.7548631141335
4432.273651558929 4281.230042138887 3214.1613826603802
5110.775966372221 4282.931072953921 623.8448913079874
6397.787447624166 4285.520476237896 499.3933350918441
6358.167407187673 4297.865524956602 575.9646277569228
7697.81580448793 4301.618299703503 1588.3693098243693
2133.0244792263147 4310.46280023738 472.14292592041164
4136.470294140353 4316.402158715308 4858.562143117487
4512.87591096717 4322.147747378914 293.5741330370307
3853.615467388309 4322.80954643708 243.58355731297286
6924.786455367211 4326.496271518335 473.9566245036199
5617.865451161672 4335.362965380466 847.122845614329
5643.614258243197 4334.726669830053 3634.447150663361
5823.498860709314 4338.018503586723 367.2188432716952
5063.198773589026 4338.820485102118 251.55262207925315
7705.94162275639 4337.739712792957 1485.441750455276
4119.990349006002 4341.482327732504 3228.6306088431184
6725.859891596872 4344.846635250238 385.40870959263304
5959.313044460934 4349.765583366528 428.93475438684226
2568.4869187407753 4352.608329995331 439.40968958549206
3754.497995623652 4356.129330096444 301.5223120618612
7263.885627794475 4356.646117912631 659.559907363392
3783.992089857011 4369.265285102855 375.4511129332705
2811.201382705697 4374.396305058068 330.91173394195727
6618.506567857933 4378.938968436831 438.4762679654362
5692.453893451132 4380.865774884647 993.384443487525
3873.0740237084265 4390.638688596746 420.3129766478759
3437.005576469377 4394.524222219949 356.71662099014975
4401.17973862956 4397.902668663295 1390.1416036827104
4972.500683470501 4398.27724581496 684.6054234024136
7501.446198491514 4399.710882653077 246.27288856960834
4745.337322752058 4408.934578077971 421.75004697706555
6376.560494387462 4408.760268120737 707.9933373260122
2211.7426564799175 4409.102188795673 541.1147545710205
4059.4603681419 4405.816959944352 14607.472990741431
6564.343109145589 4409.943266894917 441.3988456093146
4874.218680169551 4422.59225978538 295.4528008038552
3186.8678939017354 4425.726074708103 931.8734217211605
5994.501127703157 4428.849271040101 583.7640912658721
6849.567295696762 4428.446602380626 413.46986783631127
7727.739290681332 4427.568978621614 1145.1507398665321
2973.1405741257663 4436.181249030692 347.81804613713183
7450.494349888386 4436.014649357136 238.99493440262964
5962.631800210299 4433.742263232931 20460.580878888977
4049.0637518258927 4439.26729086903 753.174847603962
3911.8021319804643 4442.397321937924 255.1208884249255
5662.483560916049 4442.136771956016 1088.7745738475023
3886.1724102743374 4444.831757302239 434.9704840284216
4967.766182910948 4447.7067791557 7472.143607331516
5333.492817434327 4454.922976248088 305.6450668416546
4851.125166658249 4469.452261645792 770.8662220178547
6169.823508912 4473.187117272309 356.8712876274437
4100.682310875666 4473.410286792254 630.0098671209065
3688.8279430855123 4475.180009782048 374.6321791433915
4160.30807460439 4484.898859443694 413.63226889982826
6782.037747330109 4488.692053275937 292.5505767438187
3670.536473169008 4492.490009893708 435.1953771424294
3609.8114206865484 4502.825391895218 363.9340461022407
7675.459534748009 4502.672980081688 1940.4299381173398
2268.7519536033615 4502.752209406995 568.3972421925516
7841.009695266052 4503.967530650245 248.50417933434258
4360.617317702055 4506.423031211148 941.8104894822834
2912.37080513365 4512.624097511191 531.2745767340438
7669.296827956145 4512.070329052847 1944.3286047914642
4218.955145733492 4519.2920739973 359.5831119526551
4931.874166492743 4525.161937347008 763.55111625772
5451.2677684900655 4524.983488931362 700.8624023557453
4420.332022770135 4531.162529462605 361.93084647804505
7720.297557073755 4529.06748964442 1170.2651426981759
5037.041980784338 4537.055319962557 399.41386715751133
3300.196342903143 4538.968474245332 425.8845318789036
5869.991467849249 4539.9740024028215 312.09271145340045
3851.5005942340467 4540.932798616519 278.80978115290407
6053.693909980398 4540.862413810592 398.6527079877258
2091.256323779968 4542.806693854542 482.16231210086505
3780.424753761193 4543.852350698808 687.098756718002
3173.4971924910556 4545.997859127098 369.4510264369847
3447.471996105051 4551.720283859887 427.92070859927713
5636.204020677787 4557.949747345365 419.6954670385645
6134.024742200137 4560.075658692536 355.8812439057975
5601.005991119095 4560.96680916637 392.0440887455271
4740.784341550977 4567.593479143024 288.50595605801806
6696.9416946637575 4567.967692958612 378.4969799694418
5162.638096202181 4568.665427839691 571.8338636779041
6425.0143632215595 4568.750060278992 284.7958228544519
2346.8959125611104 4569.815703684753 1023.740446266756
5703.420450818066 4571.74612786914 805.3272039688378
7860.935896366627 4580.052566655186 376.136977648139
4391.860083413379 4582.19430841293 365.44053406085817
4559.4489304448125 4582.279970335364 6899.397649581433
3002.0084338690413 4586.928693461498 335.52106710210444
2207.000261746806 4587.4982951482825 870.5884364402664
4113.25630659837 4587.028317912367 3634.1687337478634
4962.791558604529 4595.9508176210775 891.6924447112162
7686.153210863861 4604.064067850885 488.00124462075536
5237.682096099898 4606.154082116455 592.0229319990424
7829.536139949479 4606.578390497346 723.4908529079338
7719.000091875581 4607.978848750123 166.16728663392365
4520.974506100645 4614.991611533699 281.34035838790237
5546.4905790004905 4614.435955101139 421.42462406978024
6411.028610435277 4615.995999488196 317.0265775312854
2664.3891120012745 4616.888627406983 691.0863176178563
4643.822653460742 4619.170377277195 300.8576912524925
6338.594657404104 4618.876950303232 567.9068413580211
4256.823842898089 4623.391205199528 319.4778671557828
5943.12668984136 4625.184362226116 399.8719121168182
7633.38840617095 4625.8169119856475 247.59671101789925
3423.7983037475888 4628.31417259676 613.8341349171102
3727.2710359901016 4629.147530802045 4830.543826704547
4192.996109654578 4635.47727138484 329.49582027416693
3620.0061207304984 4641.685984178068 298.16746696710607
2542.9862374859395 4642.992310404355 402.18257608909175
5027.918951590318 4646.683406048244 320.8842667993531
3383.824811443715 4649.853859446795 483.1703979662062
3941.5758607398775 4648.169545769307 2268.003346208818
6437.737815059753 4651.420151761631 291.93662143036744
7133.076721552798 4653.691941982767 293.7779558703305
3250.665826370927 4661.9910367854 338.90577699951825
4368.783762591857 4663.586650872155 854.7667534815891
3306.387925632877 4674.098346185648 371.83466694287966
6500.878627466673 4679.347732448431 401.424890656695
2116.202219898517 4680.995807749843 408.69262281157074
7568.866354512611 4681.152160658583 301.08844533856944
6298.360881014376 4689.784310401513 3460.077906958758
5703.024355632967 4692.472864773781 441.694222205095
6104.511078813635 4695.889190354946 24812.32537835478
2269.1852904038465 4707.357073291642 580.7193750022726
3902.0742544796253 4710.979940216321 368.9664027451351
5450.155059856882 4711.998204990071 2797.0901805482436
5636.7518742713455 4715.357496591013 626.4744923269373
4398.785683486051 4727.540230279963 9824.710237488784
6357.847584387892 4728.874733198748 323.32791327904914
4392.985240250683 4741.317406781796 10045.309526397581
2692.5247026378265 4745.215568204248 572.314222827144
3929.8331354960615 4749.347397741613 349.83626662075505
